ride_id,user_id,ride_date,city,distance_km,fare_amount,payment_method,status
R015052,U01762,2024-11-25,Munich,26.0,33.71,apple_pay,completed
R003108,U01752,2025-04-23,Berlin,27.3,37.23,card,completed
R009354,U00575,2025-10-13,Hamburg,8.8,13.4,paypal,completed
R027506,U00415,2026-05-02,Frankfurt,8.1,15.22,apple_pay,completed
R010465,U01927,2025-09-14,Berlin,3.0,8.05,card,completed
R022714,U01140,2026-06-05,Munich,10.1,16.79,card,completed
R006131,U01463,2025-01-03,Berlin,13.8,22.03,apple_pay,completed
R028345,U01906,2025-04-24,Cologne,10.2,15.79,cash,completed
R000883,U01170,2025-05-20,Berlin,4.8,9.06,apple_pay,completed
R005055,U00205,2025-12-07,Munich,1.8,6.13,card,completed
R006320,U00321,2025-12-01,Berlin,9.2,17.45,paypal,completed
R009406,U00182,2025-12-10,Berlin,26.3,42.64,apple_pay,completed
R018926,U01194,2024-12-06,Munich,2.5,6.98,paypal,completed
R002974,U00600,2025-10-13,Berlin,22.8,32.13,apple_pay,completed
R005204,U00566,2026-03-13,Cologne,3.0,8.21,cash,completed
R009737,U01496,2026-01-01,Hamburg,8.0,15.78,cash,completed
R010121,U01493,2026-05-12,Hamburg,10.1,18.27,card,completed
R024334,U00180,2025-03-08,Berlin,13.1,23.04,apple_pay,completed
R006700,U00722,2025-12-04,Hamburg,9.5,15.28,cash,completed
R002596,U01429,2025-02-28,Frankfurt,2.5,7.11,cash,completed
R004162,U00936,2026-04-17,Berlin,10.5,18.66,cash,completed
R001194,U01744,2025-09-30,Frankfurt,11.3,2.64,apple_pay,cancelled
R004464,U00605,2025-04-17,Hamburg,15.7,28.25,cash,completed
R025949,U00364,2025-05-15,Frankfurt,26.3,37.96,apple_pay,completed
R026359,U00722,2025-08-23,Munich,25.9,41.91,card,completed
R011919,U00973,2024-11-09,Cologne,16.8,24.52,paypal,completed
R023650,U01045,2026-01-03,Cologne,2.2,6.78,card,completed
R014009,U00648,2025-07-04,Frankfurt,,38.07,apple_pay,completed
R018130,U01529,2026-05-03,Cologne,2.7,6.6,apple_pay,completed
R007863,U00014,2026-03-16,Hamburg,22.6,32.72,card,completed
R001014,U00359,2025-10-04,Munich,24.3,-33.39,cash,completed
R003952,U00183,2026-01-04,Cologne,2.1,6.25,apple_pay,completed
R012305,U00601,2025-07-26,Frankfurt,23.0,30.64,cash,completed
R012360,U00659,2025-06-21,Munich,8.8,9.53,apple_pay,cancelled
R023351,U00107,2024-06-19,Munich,1.4,5.23,card,completed
R026033,U01386,2026-01-11,Cologne,12.1,18.67,cash,completed
R007849,U00465,2025-07-27,Hamburg,21.9,31.7,paypal,completed
R015221,U00828,2025-08-26,Frankfurt,6.0,12.88,card,completed
R015337,U01876,2025-08-03,Frankfurt,21.7,31.49,card,completed
R017505,U01983,2025-06-03,Cologne,16.3,26.19,card,completed
R012711,U01438,2025-10-31,Cologne,8.6,16.48,apple_pay,completed
R021611,U01537,2024-11-02,Cologne,6.4,11.83,apple_pay,completed
R012072,U00980,2025-05-15,Hamburg,13.1,19.45,cash,completed
R017111,U00748,2025-03-10,Berlin,5.4,1.79,apple_pay,cancelled
R012593,U00575,2025-07-15,Cologne,18.5,29.86,cash,completed
R026390,U01378,2025-02-12,Berlin,16.2,29.16,cash,completed
R019319,U00431,2024-12-20,Cologne,23.2,37.45,paypal,completed
R003032,U01172,2026-04-04,Hamburg,18.6,24.22,paypal,completed
R029374,U00993,2026-03-20,Hamburg,3.7,9.03,cash,completed
R016732,U01589,2026-02-01,Munich,5.2,10.54,apple_pay,completed
R013421,U01628,2025-04-24,Munich,22.2,29.29,apple_pay,completed
R006832,U01239,2024-10-13,Frankfurt,25.2,37.74,paypal,completed
R000597,U01221,2026-04-08,Frankfurt,20.6,28.4,card,completed
R000087,U00730,2025-11-25,Cologne,3.5,7.66,apple_pay,completed
R029717,U01060,2025-11-16,Frankfurt,12.0,20.81,apple_pay,completed
R004860,U00941,2024-10-13,Berlin,13.6,19.39,card,completed
R027082,U00290,2026-04-08,Frankfurt,18.9,28.74,apple_pay,completed
R015035,U00810,2025-11-30,Berlin,17.5,25.9,card,completed
R005008,U01812,2026-01-01,Cologne,6.7,11.06,paypal,completed
R021316,U01463,2024-09-11,Berlin,15.5,21.16,card,completed
R017480,U01034,2025-03-25,Berlin,12.6,18.38,cash,completed
R002278,U01750,2025-06-21,Frankfurt,1.5,5.65,cash,completed
R015420,U01617,2026-01-08,Cologne,5.4,10.55,paypal,completed
R017365,U00201,2025-12-10,Cologne,8.2,12.57,card,completed
R013272,U01890,2025-05-25,Munich,3.0,8.24,card,completed
R024734,U00653,2025-05-04,Cologne,3.7,1.91,cash,cancelled
R008290,U00200,2026-03-02,Munich,23.3,36.82,apple_pay,completed
R020718,U01134,2026-02-07,Munich,25.0,35.91,apple_pay,completed
R015070,U00983,2025-10-31,Hamburg,24.8,38.21,paypal,completed
R001907,U00442,2025-11-01,Cologne,22.6,32.95,cash,completed
R029225,U00752,2025-04-21,Frankfurt,18.5,24.3,card,completed
R024527,U00044,2025-06-09,Frankfurt,13.1,22.89,paypal,completed
R013960,U01786,2025-07-19,Munich,20.1,1.45,paypal,cancelled
R010867,U01805,2024-12-12,Hamburg,22.0,34.97,cash,completed
R007553,U00920,2024-08-29,Frankfurt,12.3,20.52,paypal,completed
R023423,U01460,2025-09-19,Munich,11.6,20.77,paypal,completed
R004565,U00406,2025-07-28,Berlin,26.9,2.37,paypal,cancelled
R012151,U01837,2025-02-28,Munich,16.7,23.72,paypal,completed
R029593,U00603,2025-06-04,Munich,19.7,31.45,card,completed
R013228,U00529,2025-01-22,Frankfurt,14.7,21.22,cash,completed
R016539,U00742,2025-01-07,Berlin,25.6,31.76,paypal,completed
R021806,U00619,2025-09-10,Munich,15.8,27.05,cash,completed
R009742,U01642,2025-12-06,Cologne,7.3,11.98,paypal,completed
R014798,U01028,2024-12-31,Cologne,18.9,28.3,cash,completed
R024721,U01481,2026-05-09,Frankfurt,19.5,32.23,cash,completed
R019193,U00512,2025-01-25,Frankfurt,27.7,39.22,cash,completed
R009432,U00473,2024-10-02,Frankfurt,23.7,20.15,apple_pay,cancelled
R006658,U01041,2024-12-16,Berlin,15.6,23.59,paypal,completed
R019590,U01728,2025-02-17,Frankfurt,3.0,8.14,card,completed
R022691,U01615,2025-02-11,Hamburg,18.8,31.98,card,completed
R024343,U00440,2025-10-30,Hamburg,13.8,19.27,paypal,completed
R003782,U01177,2026-02-12,Frankfurt,17.7,29.51,paypal,completed
R008813,U00703,2025-10-15,Frankfurt,21.7,32.26,cash,completed
R005466,U01341,2024-08-05,Hamburg,10.1,16.18,card,completed
R015602,U00267,2026-04-28,Hamburg,3.6,7.96,card,completed
R019110,U01935,2024-07-16,Munich,9.7,18.09,apple_pay,completed
R025153,U00126,2024-07-04,Cologne,23.0,30.63,paypal,completed
R008798,U01350,2024-07-04,Hamburg,10.1,15.03,apple_pay,completed
R004036,U00440,2026-04-30,Hamburg,14.1,25.32,cash,completed
R012318,U01305,2026-01-08,Hamburg,11.3,18.06,cash,completed
R005851,U00279,2025-11-15,Berlin,17.9,29.87,cash,completed
R016271,U00992,2024-05-07,Munich,3.4,8.59,cash,completed
R015504,U01087,2026-05-06,Hamburg,7.1,3.76,cash,cancelled
R012540,U00497,2024-04-08,Frankfurt,15.1,21.23,cash,completed
R005344,U01050,2024-09-01,Hamburg,16.1,24.47,apple_pay,completed
R010742,U01351,2024-12-16,Hamburg,16.8,23.11,card,completed
R014787,U00404,2026-01-08,Munich,18.9,2.97,apple_pay,cancelled
R026758,U01403,2026-04-19,Berlin,27.4,45.6,cash,completed
R016771,U01851,2026-02-16,Hamburg,28.0,34.95,paypal,completed
R004465,U01770,2024-06-05,Hamburg,3.7,9.21,paypal,completed
R001164,U01641,2025-02-27,Munich,12.6,19.74,cash,completed
R029816,U01752,2025-05-22,Cologne,2.0,6.7,cash,completed
R019301,U00147,2024-12-17,Frankfurt,9.4,13.89,paypal,completed
R024613,U01846,2024-11-24,Cologne,20.0,26.25,cash,completed
R021376,U01940,2025-11-19,Hamburg,1.6,5.59,card,completed
R028476,U00866,2024-07-10,Hamburg,18.4,26.14,card,completed
R008566,U01244,2026-03-26,Hamburg,19.3,25.31,cash,completed
R006553,U01739,2025-09-24,Frankfurt,28.0,41.07,paypal,completed
R014548,U01693,2025-04-29,Cologne,1.1,5.25,card,completed
R001180,U00174,2025-10-22,Munich,1.1,5.07,apple_pay,completed
R012086,U00485,2025-11-06,Berlin,24.3,30.86,paypal,completed
R018312,U01677,2025-07-15,Frankfurt,2.5,6.67,card,completed
R008347,U01101,2025-10-15,Berlin,5.8,11.18,apple_pay,completed
R027847,U00045,2024-10-14,Berlin,4.2,8.8,paypal,completed
R004438,U00287,2024-05-12,Hamburg,22.1,30.62,apple_pay,completed
R002715,U01354,2026-03-15,Munich,10.0,14.64,paypal,completed
R013848,U00123,2025-06-30,Berlin,6.2,10.93,paypal,completed
R017372,U00615,2026-04-19,Cologne,12.7,17.9,cash,completed
R006462,U01274,2025-03-08,Munich,21.3,37.31,cash,completed
R015092,U01657,2026-04-21,Cologne,23.8,31.3,card,completed
R002850,U00451,2026-05-25,Frankfurt,11.0,20.46,apple_pay,completed
R028636,U01027,2024-10-25,Hamburg,4.7,9.99,apple_pay,completed
R015833,U00930,2026-05-23,Frankfurt,2.1,5.92,card,completed
R015646,U00135,2025-12-24,Munich,24.7,41.91,apple_pay,completed
R003049,U00123,2026-02-05,Berlin,19.2,28.15,card,completed
R001719,U01163,2024-07-06,Hamburg,23.8,31.65,paypal,completed
R025154,U00408,2025-03-27,Cologne,9.2,15.83,paypal,completed
R007185,U01674,2025-04-29,Munich,16.9,30.23,apple_pay,completed
R001234,U01097,2025-06-14,Munich,4.4,9.93,cash,completed
R023507,U01676,2026-02-15,Frankfurt,6.4,12.18,card,completed
R018645,U00077,2025-04-16,Cologne,3.7,8.55,apple_pay,completed
R019644,U00624,2025-02-15,Munich,15.0,20.16,card,completed
R002041,U00761,2026-06-14,Berlin,12.2,0.6,paypal,cancelled
R015374,U00808,2025-11-26,Frankfurt,20.0,34.24,cash,completed
R015210,U01132,2024-11-22,Munich,12.3,18.88,apple_pay,completed
R022951,U01617,2025-06-28,Cologne,25.1,36.29,card,completed
R002742,U00892,2024-09-22,Berlin,7.9,-14.99,apple_pay,completed
R028700,U00782,2026-03-08,Frankfurt,12.7,21.12,paypal,completed
R010118,U00693,2024-12-29,Frankfurt,15.4,20.48,paypal,completed
R003548,U01707,2024-12-16,Munich,,27.57,apple_pay,completed
R007015,U01653,2026-02-02,Munich,17.6,25.33,apple_pay,completed
R023326,U01020,2024-11-13,Hamburg,20.5,34.05,apple_pay,completed
R005798,U01951,2025-05-19,Frankfurt,20.5,35.46,apple_pay,completed
R022755,U00629,2025-06-22,Frankfurt,24.9,3.96,apple_pay,cancelled
R015819,U00580,2024-11-02,Hamburg,18.3,25.25,paypal,completed
R026577,U01602,2026-04-25,Hamburg,,27.12,apple_pay,completed
R001747,U01340,2026-04-17,Munich,27.0,38.71,cash,completed
R022160,U01694,2025-04-03,Munich,16.6,25.4,apple_pay,completed
R002079,U01176,2026-02-05,Hamburg,6.3,10.76,cash,completed
R017361,U01563,2026-01-03,Cologne,8.4,14.84,paypal,completed
R017839,U01965,2026-05-29,Frankfurt,24.1,3.47,cash,cancelled
R028282,U00039,2025-04-06,Hamburg,14.2,24.93,cash,completed
R022723,U01376,2024-06-21,Cologne,5.2,9.66,paypal,completed
R026490,U01407,2025-02-17,Munich,3.2,7.17,card,completed
R023666,U01922,2025-09-20,Berlin,4.8,9.86,apple_pay,completed
R015828,U00749,2025-01-04,Cologne,22.4,34.08,cash,completed
R007714,U00645,2024-09-18,Cologne,22.7,37.28,card,completed
R029021,U00042,2025-07-11,Frankfurt,5.5,11.96,card,completed
R002139,U00379,2025-11-09,Berlin,10.9,18.04,card,completed
R021180,U01251,2025-08-28,Munich,18.3,29.07,cash,completed
R003014,U00572,2026-06-27,Munich,15.2,26.12,card,completed
R019019,U01709,2025-01-21,Frankfurt,4.3,10.05,paypal,completed
R006133,U01876,2025-02-05,Frankfurt,4.8,10.54,paypal,completed
R024990,U00918,2026-05-12,Berlin,25.3,39.61,cash,completed
R020543,U01497,2024-07-28,Berlin,23.9,0.66,card,cancelled
R010626,U01640,2025-09-28,Cologne,16.1,27.22,apple_pay,completed
R003531,U01006,2025-01-06,Munich,7.5,14.06,apple_pay,completed
R025364,U00204,2025-11-18,Hamburg,6.2,12.2,cash,completed
R006876,U00818,2024-04-22,Frankfurt,22.3,32.38,card,completed
R014373,U00547,2026-01-28,Hamburg,3.4,7.82,paypal,completed
R026094,U00088,2024-04-21,Cologne,8.3,14.03,card,completed
R009825,U01781,2025-12-22,Hamburg,17.3,26.71,paypal,completed
R019976,U01695,2025-08-16,Cologne,19.9,32.42,cash,completed
R005366,U00073,2025-07-04,Frankfurt,1.3,5.52,cash,completed
R003348,U00102,2025-12-17,Hamburg,18.0,0.78,apple_pay,cancelled
R009412,U01711,2025-08-29,Berlin,,15.8,paypal,completed
R005579,U00428,2025-10-22,Munich,16.0,21.82,card,completed
R017936,U00013,2025-08-22,Berlin,23.5,0.04,paypal,cancelled
R008475,U00558,2024-08-24,Berlin,9.8,15.75,paypal,completed
R022279,U00791,2025-07-24,Munich,18.7,27.56,paypal,completed
R011925,U01680,2025-06-05,Cologne,23.2,37.03,card,completed
R026496,U01255,2026-03-17,Frankfurt,13.0,20.28,cash,completed
R003203,U00324,2025-03-22,Frankfurt,12.1,19.21,cash,completed
R023757,U01238,2024-09-04,Berlin,16.1,26.8,card,completed
R030234,U09838,2025-10-26,Munich,9.3,15.59,card,completed
R020121,U00523,2025-04-14,Cologne,15.1,26.72,paypal,completed
R023775,U01267,2025-04-24,Berlin,17.2,25.77,card,completed
R007802,U00516,2026-03-15,Cologne,20.5,27.32,card,completed
R003849,U00965,2024-10-29,Frankfurt,27.0,41.13,paypal,completed
R007421,U01480,2025-01-05,Cologne,15.8,22.0,cash,completed
R004115,U00527,2024-12-21,Hamburg,4.5,10.39,apple_pay,completed
R008196,U01550,2024-10-09,Hamburg,,31.36,apple_pay,completed
R001010,U01845,2025-09-16,Cologne,20.8,33.5,apple_pay,completed
R022753,U00002,2024-04-13,Hamburg,27.2,46.5,cash,completed
R026238,U00745,2026-06-09,Cologne,8.8,14.1,card,completed
R014231,U00351,2024-11-24,Berlin,16.5,23.43,paypal,completed
R006791,U00676,2026-02-09,Frankfurt,12.3,17.12,cash,completed
R021689,U01087,2026-04-18,Berlin,9.8,3.11,cash,cancelled
R026296,U01350,2024-12-26,Cologne,17.6,28.97,card,completed
R028667,U01261,2026-01-01,Berlin,19.9,29.34,cash,completed
R022511,U00500,2026-04-25,Cologne,,25.03,cash,completed
R006075,U01718,2025-02-23,Berlin,16.4,22.49,card,completed
R017553,U01419,2025-08-22,Cologne,17.7,26.93,cash,completed
R002900,U01506,2024-06-19,Berlin,16.7,22.85,card,completed
R002447,U01167,2025-09-26,Frankfurt,12.8,20.6,apple_pay,completed
R002731,U01249,2024-11-22,Frankfurt,3.5,8.98,apple_pay,completed
R009063,U00689,2024-08-25,Hamburg,15.4,24.13,apple_pay,completed
R002031,U00176,2024-09-15,Berlin,6.3,2.1,apple_pay,cancelled
R022007,U00891,2024-11-17,Frankfurt,16.9,29.45,cash,completed
R014067,U01781,2025-08-25,Cologne,1.9,5.68,card,completed
R000003,U01998,2026-01-19,Cologne,15.4,25.19,apple_pay,completed
R020261,U00336,2024-09-03,Berlin,8.2,15.25,cash,completed
R000914,U00340,2026-03-03,Cologne,16.2,22.36,cash,completed
R017982,U01311,2024-12-04,Munich,25.5,31.74,card,completed
R010649,U00265,2026-02-12,Hamburg,17.2,22.79,card,completed
R025455,U01529,2026-06-11,Berlin,2.9,7.48,cash,completed
R002084,U00193,2024-11-24,Munich,3.2,8.0,card,completed
R011183,U01851,2025-10-28,Cologne,15.8,24.69,apple_pay,completed
R029152,U00254,2026-02-18,Munich,9.7,16.87,apple_pay,completed
R013943,U01496,2025-12-15,Cologne,25.5,42.46,card,completed
R017491,U01017,2025-06-02,Munich,2.6,7.11,apple_pay,completed
R014907,U00037,2025-09-21,Cologne,16.2,22.04,apple_pay,completed
R015277,U00481,2025-08-25,Munich,15.4,27.66,card,completed
R027996,U00820,2026-06-29,Berlin,5.9,10.32,card,completed
R026404,U01175,2026-05-29,Berlin,14.9,22.56,paypal,completed
R019277,U01709,2025-10-08,Munich,14.6,19.96,paypal,completed
R012683,U00609,2025-01-22,Cologne,2.6,7.41,paypal,completed
R015812,U01444,2025-12-04,Frankfurt,11.1,18.37,paypal,completed
R028190,U01196,2025-02-21,Cologne,14.3,24.61,paypal,completed
R025229,U00380,2025-01-06,Munich,17.8,29.68,apple_pay,completed
R026784,U01182,2026-06-11,Munich,13.9,23.51,paypal,completed
R021272,U00727,2025-03-24,Munich,3.8,8.04,card,completed
R001291,U00969,2025-10-16,Frankfurt,15.2,20.25,apple_pay,completed
R008784,U00465,2025-02-19,Hamburg,11.0,18.57,paypal,completed
R010605,U00040,2026-04-14,Berlin,7.5,13.38,card,completed
R025642,U01770,2024-08-31,Hamburg,4.4,10.11,apple_pay,completed
R029137,U01622,2025-10-31,Munich,24.2,38.26,apple_pay,completed
R027961,U01616,2025-12-18,Munich,23.9,33.7,card,completed
R003252,U00776,2026-03-22,Munich,9.2,15.32,cash,completed
R006416,U00358,2025-05-05,Frankfurt,15.2,27.81,paypal,completed
R008586,U01053,2026-02-06,Munich,7.3,12.54,paypal,completed
R015117,U00096,2026-06-10,Munich,8.9,13.44,cash,completed
R015391,U01759,2024-07-23,Hamburg,25.2,34.74,apple_pay,completed
R009994,U01089,2026-02-05,Hamburg,3.2,8.26,cash,completed
R001481,U01177,2026-02-08,Frankfurt,23.4,34.8,paypal,completed
R018372,U01367,2024-12-03,Hamburg,13.5,19.92,card,completed
R019326,U00946,2024-09-05,Munich,19.6,33.15,paypal,completed
R027511,U01118,2024-12-24,Frankfurt,8.2,14.34,card,completed
R028375,U00167,2026-02-05,Frankfurt,8.9,16.75,paypal,completed
R012371,U01815,2025-12-02,Frankfurt,2.9,7.23,paypal,completed
R012018,U00816,2025-05-11,Hamburg,26.4,40.66,cash,completed
R021071,U00198,2026-01-10,Hamburg,25.5,36.11,paypal,completed
R027270,U00583,2024-11-09,Frankfurt,15.7,25.35,cash,completed
R017588,U01517,2026-06-06,Munich,3.0,7.76,paypal,completed
R025124,U00112,2024-12-04,Munich,21.1,30.17,apple_pay,completed
R021123,U01890,2024-11-10,Munich,7.1,14.81,apple_pay,completed
R006839,U00270,2025-05-19,Munich,18.2,26.47,apple_pay,completed
R025438,U00717,2025-03-31,Hamburg,,20.94,paypal,completed
R021187,U01157,2025-11-16,Hamburg,9.7,15.17,cash,completed
R008215,U01325,2025-09-29,Berlin,1.5,5.35,cash,completed
R009340,U00807,2025-05-04,Frankfurt,12.8,18.98,cash,completed
R002221,U01081,2024-10-27,Frankfurt,10.3,19.18,cash,completed
R010860,U00693,2024-11-28,Hamburg,14.4,24.54,cash,completed
R005461,U01363,2025-05-17,Berlin,16.1,25.92,paypal,completed
R015678,U01387,2024-07-16,Cologne,18.5,28.68,card,completed
R022313,U00935,2025-08-04,Munich,9.4,16.9,cash,completed
R016693,U01935,2024-09-28,Berlin,15.0,24.88,card,completed
R023513,U01725,2026-06-23,Frankfurt,8.6,14.34,cash,completed
R028450,U01513,2025-09-25,Munich,17.9,24.1,paypal,completed
R014545,U01253,2024-10-11,Cologne,10.2,17.57,paypal,completed
R022610,U01556,2025-12-28,Hamburg,13.8,20.06,cash,completed
R015122,U01847,2024-05-03,Munich,13.9,18.86,cash,completed
R004264,U01156,2025-12-10,Cologne,6.4,13.54,card,completed
R005627,U01693,2026-04-05,Munich,2.3,6.41,apple_pay,completed
R006990,U01497,2024-05-29,Cologne,21.7,28.73,card,completed
R009180,U01894,2025-10-05,Frankfurt,20.7,26.97,cash,completed
R020534,U00515,2025-11-01,Munich,8.6,16.68,paypal,completed
R019324,U01900,2025-11-09,Hamburg,19.2,29.12,cash,completed
R001630,U00669,2025-10-23,Berlin,23.1,34.54,apple_pay,completed
R008249,U01899,2025-12-10,Cologne,24.8,2.93,apple_pay,cancelled
R021309,U01753,2025-12-17,Hamburg,6.6,11.0,paypal,completed
R024980,U00766,2025-05-15,Berlin,11.8,16.95,apple_pay,completed
R001756,U00668,2025-04-06,Frankfurt,16.2,24.91,card,completed
R011520,U00068,2025-11-18,Hamburg,10.1,18.71,apple_pay,completed
R021157,U01773,2025-09-20,Cologne,21.2,3.8,apple_pay,cancelled
R004639,U01370,2024-11-30,Munich,1.7,5.73,card,completed
R004616,U00746,2024-03-12,Cologne,22.1,30.07,card,completed
R003021,U01819,2025-12-30,Cologne,22.7,34.64,paypal,completed
R016119,U00247,2025-12-15,Munich,21.5,30.93,card,completed
R009448,U01335,2024-07-24,Frankfurt,9.7,15.28,cash,completed
R002885,U00139,2026-02-11,Hamburg,12.9,19.0,cash,completed
R006258,U01486,2025-12-06,Hamburg,13.7,25.01,cash,completed
R017686,U00981,2025-08-20,Munich,18.1,29.52,cash,completed
R016442,U00199,2024-04-22,Munich,18.3,29.52,apple_pay,completed
R001554,U00773,2025-04-12,Berlin,21.8,35.18,paypal,completed
R010798,U00620,2024-09-23,Frankfurt,15.6,26.2,card,completed
R001246,U00142,2026-03-15,Hamburg,20.1,34.75,card,completed
R021843,U01281,2025-11-02,Berlin,5.9,12.74,card,completed
R007187,U00077,2025-07-20,Berlin,4.2,8.59,cash,completed
R006397,U00711,2025-12-11,Munich,13.6,23.66,card,completed
R025038,U01400,2024-12-25,Frankfurt,17.7,27.28,paypal,completed
R005503,U01501,2024-08-13,Cologne,1.2,3.12,apple_pay,cancelled
R027872,U01935,2024-10-03,Berlin,1.3,5.37,apple_pay,completed
R020088,U01398,2025-03-11,Berlin,26.9,42.28,cash,completed
R012960,U01954,2025-06-20,Hamburg,4.5,9.61,cash,completed
R028160,U00788,2025-09-21,Berlin,,24.09,card,completed
R012126,U00744,2025-10-07,Frankfurt,1.1,4.71,paypal,completed
R013042,U01075,2025-12-21,Munich,23.9,37.77,apple_pay,completed
R002456,U01888,2025-03-28,Munich,9.6,16.38,paypal,completed
R016394,U00069,2026-04-23,Frankfurt,23.0,36.86,card,completed
R007737,U00666,2025-03-11,Cologne,6.8,12.4,paypal,completed
R001050,U00206,2026-03-22,Hamburg,9.9,17.52,apple_pay,completed
R017943,U00614,2025-03-28,Frankfurt,12.5,21.44,apple_pay,completed
R006984,U01404,2024-11-11,Frankfurt,12.6,17.49,cash,completed
R018983,U01157,2025-12-24,Hamburg,3.8,9.28,paypal,completed
R000555,U00813,2025-10-10,Munich,7.0,0.82,apple_pay,cancelled
R021132,U01241,2025-02-19,Frankfurt,5.1,10.79,cash,completed
R025639,U00534,2025-12-07,Cologne,13.3,21.89,paypal,completed
R000415,U01314,2026-04-29,Frankfurt,21.3,27.56,apple_pay,completed
R023229,U00368,2026-03-31,Berlin,19.9,31.7,paypal,completed
